"","Timestamp","Machine","Temperature","Pressure","PartLength","PartResistance"
"51",2022-03-08 00:04:10,1,303,100,48.3212467188471,5.10502387412112
"52",2022-03-08 00:04:15,1,303,100,48.0880177886793,5.24676794373458
"53",2022-03-08 00:04:20,1,303,100,48.3203901947561,5.2581086153951
"54",2022-03-08 00:04:25,1,303,100,48.2251760143986,5.10808637560973
"55",2022-03-08 00:04:30,1,303,100,48.0164162056125,5.23050796644517
"56",2022-03-08 00:04:35,1,303,100,47.4787819263866,4.93442502931884
"57",2022-03-08 00:04:40,1,303,100,48.3555261881991,4.99094228329742
"58",2022-03-08 00:04:45,1,303,100,48.3225121727735,4.85080389698266
"59",2022-03-08 00:04:50,1,303,100,47.3413246715137,5.55942081866566
"60",2022-03-08 00:04:55,1,303,100,47.9046843671043,4.90169924555854
"61",2022-03-08 00:05:00,1,303,100,48.1951416974422,5.21129534621056
"62",2022-03-08 00:05:05,1,303,100,47.7235642782191,5.0653960609423
"63",2022-03-08 00:05:10,1,303,100,48.5394088036248,4.76779140263121
"64",2022-03-08 00:05:15,1,303,100,48.8026473762493,5.11489544245925
"65",2022-03-08 00:05:20,1,303,100,48.7612078878607,4.74445148779736
"66",2022-03-08 00:05:25,1,303,100,48.0962386688777,5.12550228501645
"67",2022-03-08 00:05:30,1,303,100,48.1949394046392,5.23373049996283
"68",2022-03-08 00:05:35,1,303,100,49.265659763867,4.82353945487164
"69",2022-03-08 00:05:40,1,303,100,47.3233796623244,5.20426017282526
"70",2022-03-08 00:05:45,1,303,100,48.0625311356138,4.99975505344716
"71",2022-03-08 00:05:50,1,303,100,48.4003927996487,5.19427599642097
"72",2022-03-08 00:05:55,1,303,100,48.0700723220288,5.21544815033637
"73",2022-03-08 00:06:00,1,303,100,47.392274176013,4.95466876434762
"74",2022-03-08 00:06:05,1,303,100,48.4307999329631,4.841672453481
"75",2022-03-08 00:06:10,1,303,100,48.2910274952874,5.300009142693
"76",2022-03-08 00:06:15,1,303,100,49.1821878429099,5.01736745156771
"77",2022-03-08 00:06:20,1,303,100,47.4969626583395,5.57895286764481
"78",2022-03-08 00:06:25,1,303,100,48.8365924936506,4.98514495052843
"79",2022-03-08 00:06:30,1,303,100,49.4207140056005,4.85638481269954
"80",2022-03-08 00:06:35,1,303,100,48.1888449311782,5.02552424765929
"81",2022-03-08 00:06:40,1,303,100,48.6989855604934,5.1986753095979
"82",2022-03-08 00:06:45,1,303,100,48.0521806433067,4.94778650599641
"83",2022-03-08 00:06:50,1,303,100,48.7041272868599,5.2053882183661
"84",2022-03-08 00:06:55,1,303,100,48.3689239398312,4.91941817083401
"85",2022-03-08 00:07:00,1,303,100,48.8670170608985,4.99757218197279
"86",2022-03-08 00:07:05,1,303,100,48.1925607600834,4.77318142159518
"87",2022-03-08 00:07:10,1,303,100,48.0863142656961,5.2663916273085
"88",2022-03-08 00:07:15,1,303,100,48.8729941784121,5.04197232568575
"89",2022-03-08 00:07:20,1,303,100,48.0776270295449,5.05965536885691
"90",2022-03-08 00:07:25,1,303,100,48.3154149180816,5.31022493485878
"91",2022-03-08 00:07:30,1,303,100,48.6950276877586,5.09279842769703
"92",2022-03-08 00:07:35,1,303,100,48.8682230985163,5.3437374203867
"93",2022-03-08 00:07:40,1,303,100,48.3875369003915,5.15435459030355
"94",2022-03-08 00:07:45,1,303,100,47.7083975748615,5.36406272168272
"95",2022-03-08 00:07:50,1,303,100,48.4005785932642,5.55946156266055
"96",2022-03-08 00:07:55,1,303,100,48.5429663593913,4.82571664319485
"97",2022-03-08 00:08:00,1,303,100,48.5795914889274,5.19086047208293
"98",2022-03-08 00:08:05,1,303,100,47.4805492419403,4.81630502380109
"99",2022-03-08 00:08:10,1,303,100,48.3401583426249,5.18928857424059
"100",2022-03-08 00:08:15,1,303,100,47.8782765794549,5.11210969393223
"101",2022-03-08 00:08:20,1,303,100,48.4420336344579,4.89915748123113
"102",2022-03-08 00:08:25,1,303,100,48.3739219640136,5.09919432550612
"103",2022-03-08 00:08:30,1,303,100,47.8319420236894,4.92353901389475
"104",2022-03-08 00:08:35,1,303,100,48.7814241612704,5.14385009274426
"105",2022-03-08 00:08:40,1,303,100,48.1263941899144,4.81324756704575
"106",2022-03-08 00:08:45,1,303,100,48.5441055547678,5.02887134599021
"107",2022-03-08 00:08:50,1,303,100,47.9796949565545,4.84646898275792
"108",2022-03-08 00:08:55,1,303,100,48.3096354792321,5.40275272906092
"109",2022-03-08 00:09:00,1,303,100,48.3622017573673,5.07479601421527
"110",2022-03-08 00:09:05,1,303,100,49.064413109502,5.16842225434534
"111",2022-03-08 00:09:10,1,303,100,48.2610301399234,5.05857222845453
"112",2022-03-08 00:09:15,1,303,100,49.5903646321766,5.38541314808092
"113",2022-03-08 00:09:20,1,303,100,47.9830033942492,5.09627192774877
"114",2022-03-08 00:09:25,1,303,100,47.5734433441862,5.24619382550629
"115",2022-03-08 00:09:30,1,303,100,48.308831632746,5.36204661890074
"116",2022-03-08 00:09:35,1,303,100,49.1453593003616,5.15892250542105
"117",2022-03-08 00:09:40,1,303,100,47.9241406054668,5.38422237074547
"118",2022-03-08 00:09:45,1,303,100,48.4456889954359,4.95752423920292
"119",2022-03-08 00:09:50,1,303,100,48.5253619443681,4.77947983050251
"120",2022-03-08 00:09:55,1,303,100,47.9416168031565,5.28328982555831
"121",2022-03-08 00:10:00,1,303,100,48.124946155394,5.1587618617108
"122",2022-03-08 00:10:05,1,303,100,47.9033916523279,4.85745209779487
"123",2022-03-08 00:10:10,1,303,100,48.5236603740255,4.74772553360811
"124",2022-03-08 00:10:15,1,303,100,48.3612768511097,5.03750627256402
"125",2022-03-08 00:10:20,1,303,100,48.7955628596339,4.82197861332563
"126",2022-03-08 00:10:25,1,303,100,48.6263553274304,5.32413424305252
"127",2022-03-08 00:10:30,1,303,100,48.4086089500507,4.70437936737749
"128",2022-03-08 00:10:35,1,303,100,48.8183726970479,4.90943529768259
"129",2022-03-08 00:10:40,1,303,100,48.5915048334238,4.84431047960795
"130",2022-03-08 00:10:45,1,303,100,47.5416146568515,5.12713540179637
"131",2022-03-08 00:10:50,1,303,100,48.4187585756156,5.41242906584908
"132",2022-03-08 00:10:55,1,303,100,48.6048001494375,4.88775538535668
"133",2022-03-08 00:11:00,1,303,100,48.4514505917832,5.31199375962738
"134",2022-03-08 00:11:05,1,303,100,49.1412671332281,5.14113318982861
"135",2022-03-08 00:11:10,1,303,100,48.0306880545067,4.98720917381413
"136",2022-03-08 00:11:15,1,303,100,48.1841857480123,5.06227025724338
"137",2022-03-08 00:11:20,1,303,100,47.8543091166739,4.96801178771802
"138",2022-03-08 00:11:25,1,303,100,48.5980583801983,5.19480357291359
"139",2022-03-08 00:11:30,1,303,100,48.6110325850542,5.09063830729121
"140",2022-03-08 00:11:35,1,303,100,48.5133689962221,5.13461531098927
"141",2022-03-08 00:11:40,1,303,100,48.147971087633,4.72080322310903
"142",2022-03-08 00:11:45,1,303,100,48.4589803676872,4.97825956167985
"143",2022-03-08 00:11:50,1,303,100,47.4509028992756,5.17696308643185
"144",2022-03-08 00:11:55,1,303,100,48.1543364121626,4.98671324736929
"145",2022-03-08 00:12:00,1,303,100,48.4672022532674,4.66046205036382
"146",2022-03-08 00:12:05,1,303,100,48.4498926652364,5.0191409807588
"147",2022-03-08 00:12:10,1,303,100,48.7716475041316,5.3190956271032
"148",2022-03-08 00:12:15,1,303,100,48.7991055360523,5.1845451929199
"149",2022-03-08 00:12:20,1,303,100,48.8293076414085,5.19375909042315
"150",2022-03-08 00:12:25,1,303,100,48.8259651154773,5.232111890646
"151",2022-03-08 00:12:30,1,303,100,48.4807153743147,5.15347742496548
"152",2022-03-08 00:12:35,1,303,100,47.7235048993518,5.12258521093581
"153",2022-03-08 00:12:40,1,303,100,48.6480567348414,5.10907658335194
"154",2022-03-08 00:12:45,1,303,100,46.7144485442774,5.38348590547345
"155",2022-03-08 00:12:50,1,303,100,48.4385886265693,4.85973015626804
"156",2022-03-08 00:12:55,1,303,100,49.3884042185092,5.13146487561534
"157",2022-03-08 00:13:00,1,303,100,48.2489179775437,5.13530997273219
"158",2022-03-08 00:13:05,1,303,100,48.5516681389724,5.2669410710118
"159",2022-03-08 00:13:10,1,303,100,47.1205716063364,4.77723496680718
"160",2022-03-08 00:13:15,1,303,100,48.4989201819256,4.71885376103167
"161",2022-03-08 00:13:20,1,303,100,47.731648822696,5.10998321012665
"162",2022-03-08 00:13:25,1,303,100,47.7670411434698,5.01249439695185
"163",2022-03-08 00:13:30,1,303,100,47.3565746916164,4.85578926966457
"164",2022-03-08 00:13:35,1,303,100,47.8908390745332,5.13286771801079
"165",2022-03-08 00:13:40,1,303,100,48.9532453170572,5.36141626772539
"166",2022-03-08 00:13:45,1,303,100,48.6206966100929,5.06648533087736
"167",2022-03-08 00:13:50,1,303,100,48.4317680201584,4.75448353799087
"168",2022-03-08 00:13:55,1,303,100,48.5229540648769,5.16749876740357
"169",2022-03-08 00:14:00,1,303,100,48.4062278831942,5.10558045798666
"170",2022-03-08 00:14:05,1,303,100,47.5663737278079,4.63649672413508
"171",2022-03-08 00:14:10,1,303,100,48.2152797713227,4.99631943921028
"172",2022-03-08 00:14:15,1,303,100,48.3033066589247,4.69445650158832
"173",2022-03-08 00:14:20,1,303,100,48.2547430786673,5.12434678722838
"174",2022-03-08 00:14:25,1,303,100,47.7447559597122,5.42919272765287
"175",2022-03-08 00:14:30,1,303,100,47.7754638767581,5.39994848985346
"176",2022-03-08 00:14:35,1,303,100,47.9459130239557,5.19100755906524
"177",2022-03-08 00:14:40,1,303,100,48.2330708102688,5.1244010067738
"178",2022-03-08 00:14:45,1,303,100,48.5936245294385,5.33990998804422
"179",2022-03-08 00:14:50,1,303,100,47.6197863327173,4.73363155058501
"180",2022-03-08 00:14:55,1,303,100,48.250218698695,5.20826248828056
"181",2022-03-08 00:15:00,1,303,100,47.6310506635137,5.24490321191783
"182",2022-03-08 00:15:05,1,303,100,47.9839170016063,5.10250645897826
"183",2022-03-08 00:15:10,1,303,100,48.0857295317163,4.75095803664357
"184",2022-03-08 00:15:15,1,303,100,48.0786105602817,5.12290451123382
"185",2022-03-08 00:15:20,1,303,100,48.1226754532942,4.79242439752011
"186",2022-03-08 00:15:25,1,303,100,48.7937314072223,5.03748355714432
"187",2022-03-08 00:15:30,1,303,100,48.7665027540371,5.09771424381287
"188",2022-03-08 00:15:35,1,303,100,48.6202951426299,5.13523508363222
"189",2022-03-08 00:15:40,1,303,100,48.3300736073598,5.41666304949329
"190",2022-03-08 00:15:45,1,303,100,49.792898504651,5.12523294832334
"191",2022-03-08 00:15:50,1,303,100,47.8601744162973,5.28658626612297
"192",2022-03-08 00:15:55,1,303,100,48.2261049813964,4.96781056457884
"193",2022-03-08 00:16:00,1,303,100,48.5337935737231,4.55552117652003
"194",2022-03-08 00:16:05,1,303,100,48.4251528412631,5.14918047609697
"195",2022-03-08 00:16:10,1,303,100,48.6373661651935,5.03438911538171
"196",2022-03-08 00:16:15,1,303,100,47.9317898960502,4.99166297711995
"197",2022-03-08 00:16:20,1,303,100,49.0066327994853,5.19846801796285
"198",2022-03-08 00:16:25,1,303,100,47.9295550954899,5.2988664425637
"199",2022-03-08 00:16:30,1,303,100,48.2727067328065,4.92057874075982
"200",2022-03-08 00:16:35,1,303,100,48.3650689145779,5.21381387293303
"201",2022-03-09 00:00:00,1,303,200,48.3842825785964,4.89954345049435
"202",2022-03-09 00:00:05,1,303,200,47.7832385655004,5.08105796647553
"203",2022-03-09 00:00:10,1,303,200,48.3682606497337,4.94996048026068
"204",2022-03-09 00:00:15,1,303,200,48.0276859128704,5.34165859075916
"205",2022-03-09 00:00:20,1,303,200,48.4881754500681,5.31158427784535
"206",2022-03-09 00:00:25,1,303,200,47.8694200450019,5.04778027843068
"207",2022-03-09 00:00:30,1,303,200,48.1674850064265,5.15771625573679
"208",2022-03-09 00:00:35,1,303,200,47.1425418649522,5.019116516475
"209",2022-03-09 00:00:40,1,303,200,48.9662488238005,5.27892410079317
"210",2022-03-09 00:00:45,1,303,200,48.2345132739249,4.723803826881
"211",2022-03-09 00:00:50,1,303,200,48.0663825458063,5.00003348052466
"212",2022-03-09 00:00:55,1,303,200,48.3409989688466,5.14694769764655
"213",2022-03-09 00:01:00,1,303,200,48.2976643213306,4.95012315773638
"214",2022-03-09 00:01:05,1,303,200,47.5914941166194,4.93905433330551
"215",2022-03-09 00:01:10,1,303,200,47.7076324332327,5.0759348449645
"216",2022-03-09 00:01:15,1,303,200,48.2632807855291,5.53458671950046
"217",2022-03-09 00:01:20,1,303,200,48.6639798760532,5.52610314981707
"218",2022-03-09 00:01:25,1,303,200,46.7639784311891,5.31647306519772
"219",2022-03-09 00:01:30,1,303,200,48.2578086899444,5.03407821337623
"220",2022-03-09 00:01:35,1,303,200,48.3142109381744,4.97089594420716
"221",2022-03-09 00:01:40,1,303,200,48.7961773329663,5.18291049322492
"222",2022-03-09 00:01:45,1,303,200,48.5590004585123,5.40563694223042
"223",2022-03-09 00:01:50,1,303,200,48.3503397661948,5.39630646128316
"224",2022-03-09 00:01:55,1,303,200,48.214255409232,5.65130529070824
"225",2022-03-09 00:02:00,1,303,200,47.8639144383448,5.12928289406768
"226",2022-03-09 00:02:05,1,303,200,49.1106846047706,4.83783593273921
"227",2022-03-09 00:02:10,1,303,200,48.242815909235,4.95531766243001
"228",2022-03-09 00:02:15,1,303,200,48.457939840155,5.21062703709371
"229",2022-03-09 00:02:20,1,303,200,48.250993366985,4.87991274434552
"230",2022-03-09 00:02:25,1,303,200,47.9754643019755,5.21341833779781
"231",2022-03-09 00:02:30,1,303,200,48.3800343290461,5.3224145504372
"232",2022-03-09 00:02:35,1,303,200,48.7213427304745,5.17319897401732
"233",2022-03-09 00:02:40,1,303,200,48.4023958613613,5.2239930402753
"234",2022-03-09 00:02:45,1,303,200,47.8383995195961,5.29134719445141
"235",2022-03-09 00:02:50,1,303,200,47.8024318514885,4.969198145116
"236",2022-03-09 00:02:55,1,303,200,47.5491083792959,5.0075950034316
"237",2022-03-09 00:03:00,1,303,200,48.0689748844544,5.31534739872427
"238",2022-03-09 00:03:05,1,303,200,48.3566825573218,5.17563560994258
"239",2022-03-09 00:03:10,1,303,200,48.7502709449661,5.32642943989469
"240",2022-03-09 00:03:15,1,303,200,48.2553532453298,4.87519690360774
"241",2022-03-09 00:03:20,1,303,200,48.6179667102553,5.32396457592952
"242",2022-03-09 00:03:25,1,303,200,48.7073990905938,4.69367879280305
"243",2022-03-09 00:03:30,1,303,200,48.6084807642109,5.41077899420759
"244",2022-03-09 00:03:35,1,303,200,48.6113552682785,4.92577879420323
"245",2022-03-09 00:03:40,1,303,200,48.6269154228555,5.19584069996961
"246",2022-03-09 00:03:45,1,303,200,48.9774722375113,5.30522734213469
"247",2022-03-09 00:03:50,1,303,200,48.3963291809172,4.99387705197799
"248",2022-03-09 00:03:55,1,303,200,47.9512075915261,5.28723665884419
"249",2022-03-09 00:04:00,1,303,200,48.5616632966519,5.11653028706419
"250",2022-03-09 00:04:05,1,303,200,48.720242216852,5.00491895037642
"251",2022-03-09 00:04:10,1,303,200,48.9575402765472,5.18232410119299
"252",2022-03-09 00:04:15,1,303,200,48.1161291684625,5.19986884649359
"253",2022-03-09 00:04:20,1,303,200,48.1605760396885,5.16350572054987
"254",2022-03-09 00:04:25,1,303,200,48.9883214848614,5.35896027782044
"255",2022-03-09 00:04:30,1,303,200,48.1154283042411,4.88149655725259
"256",2022-03-09 00:04:35,1,303,200,48.1881069872018,5.19958091931349
"257",2022-03-09 00:04:40,1,303,200,47.644990622291,5.01394396875566
"258",2022-03-09 00:04:45,1,303,200,48.7493977949314,4.92630650733988
"259",2022-03-09 00:04:50,1,303,200,48.1877430474848,5.20702328344894
"260",2022-03-09 00:04:55,1,303,200,48.6970027001455,5.24994553578968
"261",2022-03-09 00:05:00,1,303,200,49.0968236205678,4.99053535750999
"262",2022-03-09 00:05:05,1,303,200,47.8200160283668,4.87685863244232
"263",2022-03-09 00:05:10,1,303,200,47.9343221489154,5.04637201102505
"264",2022-03-09 00:05:15,1,303,200,47.5965748435125,5.1646124239193
"265",2022-03-09 00:05:20,1,303,200,47.8031434604887,4.50932118110432
"266",2022-03-09 00:05:25,1,303,200,47.8164117007102,4.95885587549439
"267",2022-03-09 00:05:30,1,303,200,48.6416075286924,5.3040050495004
"268",2022-03-09 00:05:35,1,303,200,48.1924043322136,4.83276219493334
"269",2022-03-09 00:05:40,1,303,200,48.2459368516187,4.97004914019107
"270",2022-03-09 00:05:45,1,303,200,48.1194652838152,4.78476676056248
"271",2022-03-09 00:05:50,1,303,200,47.9080823667212,5.04787494878834
"272",2022-03-09 00:05:55,1,303,200,47.9199828178267,4.77139914883797
"273",2022-03-09 00:06:00,1,303,200,47.1559514472522,4.77590673169573
"274",2022-03-09 00:06:05,1,303,200,48.0369495868308,4.79806271884068
"275",2022-03-09 00:06:10,1,303,200,49.1793889895173,4.86167844920062
"276",2022-03-09 00:06:15,1,303,200,48.1064882029119,4.99098793483867
"277",2022-03-09 00:06:20,1,303,200,49.3566298536439,5.06394807936776
"278",2022-03-09 00:06:25,1,303,200,47.0020522782543,5.0605575679268
"279",2022-03-09 00:06:30,1,303,200,48.1369123128668,5.06990762379128
"280",2022-03-09 00:06:35,1,303,200,48.7087276713724,5.01491054339495
"281",2022-03-09 00:06:40,1,303,200,48.6090913544992,5.14997720873651
"282",2022-03-09 00:06:45,1,303,200,48.4988725997289,5.11474136341577
"283",2022-03-09 00:06:50,1,303,200,47.9177533302917,5.05441107072376
"284",2022-03-09 00:06:55,1,303,200,48.412665075102,4.86178682529341
"285",2022-03-09 00:07:00,1,303,200,48.1154334757669,4.93175822566958
"286",2022-03-09 00:07:05,1,303,200,47.9651844002348,5.29385154896773
"287",2022-03-09 00:07:10,1,303,200,47.1540810241712,4.78729055779257
"288",2022-03-09 00:07:15,1,303,200,48.9473226235937,5.00537571338291
"289",2022-03-09 00:07:20,1,303,200,48.4082979361378,4.53462905929231
"290",2022-03-09 00:07:25,1,303,200,47.9977799438804,4.94299759644926
"291",2022-03-09 00:07:30,1,303,200,47.7086611417105,5.04051391857464
"292",2022-03-09 00:07:35,1,303,200,48.3415852352128,4.80460149957599
"293",2022-03-09 00:07:40,1,303,200,49.6376435591471,4.76705488182578
"294",2022-03-09 00:07:45,1,303,200,48.0421169794805,5.06142783850899
"295",2022-03-09 00:07:50,1,303,200,48.4173121837346,4.73978916157354
"296",2022-03-09 00:07:55,1,303,200,48.1031818009633,5.17185029976068
"297",2022-03-09 00:08:00,1,303,200,48.3293078860263,5.1194435852901
"298",2022-03-09 00:08:05,1,303,200,48.0804916010879,5.31949010767181
"299",2022-03-09 00:08:10,1,303,200,48.1301116459592,5.18261322406881
"300",2022-03-09 00:08:15,1,303,200,49.2516243111541,5.11796462087615
"301",2022-03-09 00:08:20,1,303,200,47.8504407810904,5.28976808214822
"302",2022-03-09 00:08:25,1,303,200,48.2433826031322,4.81319920016736
"303",2022-03-09 00:08:30,1,303,200,48.5661523010163,5.03033942611546
"304",2022-03-09 00:08:35,1,303,200,48.0616697046892,4.89776123761058
"305",2022-03-09 00:08:40,1,303,200,48.402607530387,5.10666813872795
"306",2022-03-09 00:08:45,1,303,200,48.2735325523015,5.15072807737472
"307",2022-03-09 00:08:50,1,303,200,48.8604595231296,5.11241687491295
"308",2022-03-09 00:08:55,1,303,200,48.0960909583059,4.89274765004762
"309",2022-03-09 00:09:00,1,303,200,48.5100707398727,4.94659587581559
"310",2022-03-09 00:09:05,1,303,200,48.6581971929933,4.81614614511409
"311",2022-03-09 00:09:10,1,303,200,48.6396669027038,4.83111526198834
"312",2022-03-09 00:09:15,1,303,200,48.2766909513341,5.20493217272905
"313",2022-03-09 00:09:20,1,303,200,48.9096117937233,4.88727108208362
"314",2022-03-09 00:09:25,1,303,200,48.4316294468333,4.89653454995483
"315",2022-03-09 00:09:30,1,303,200,49.4821249396636,5.12873866422918
"316",2022-03-09 00:09:35,1,303,200,48.513677640306,5.09348479300304
"317",2022-03-09 00:09:40,1,303,200,48.1592966232818,5.12169865746049
"318",2022-03-09 00:09:45,1,303,200,49.1973352636208,5.29640668582835
"319",2022-03-09 00:09:50,1,303,200,48.0162386808475,5.18504465549283
"320",2022-03-09 00:09:55,1,303,200,47.6526604776464,5.31932037566141
"321",2022-03-09 00:10:00,1,303,200,47.6076633738712,5.16925978557987
"322",2022-03-09 00:10:05,1,303,200,48.0885458554574,4.94179670255532
"323",2022-03-09 00:10:10,1,303,200,48.7058344411464,5.23964567388934
"324",2022-03-09 00:10:15,1,303,200,47.9176566139223,5.31078573309669
"325",2022-03-09 00:10:20,1,303,200,47.6110277809488,5.16365383817697
"326",2022-03-09 00:10:25,1,303,200,47.6339607873142,4.87724228277623
"327",2022-03-09 00:10:30,1,303,200,49.2142152818685,5.21941975131127
"328",2022-03-09 00:10:35,1,303,200,48.609231077031,4.70975908917397
"329",2022-03-09 00:10:40,1,303,200,48.8045142366902,4.69945955917978
"330",2022-03-09 00:10:45,1,303,200,47.7007102229114,5.29564946047691
"331",2022-03-09 00:10:50,1,303,200,48.5588300288251,5.19240008455993
"332",2022-03-09 00:10:55,1,303,200,49.0889552201842,5.18495204736006
"333",2022-03-09 00:11:00,1,303,200,47.9373588165487,5.35759741201179
"334",2022-03-09 00:11:05,1,303,200,48.8031300752307,4.84282797466412
"335",2022-03-09 00:11:10,1,303,200,48.1882294174387,4.94409179578194
"336",2022-03-09 00:11:15,1,303,200,49.7402637436345,4.89394717834386
"337",2022-03-09 00:11:20,1,303,200,47.9951461997315,5.11254649041649
"338",2022-03-09 00:11:25,1,303,200,47.907538748163,5.33962777323239
"339",2022-03-09 00:11:30,1,303,200,46.9203823685966,5.11513843719095
"340",2022-03-09 00:11:35,1,303,200,48.6311120561884,5.06261800470368
"341",2022-03-09 00:11:40,1,303,200,48.1181840622938,5.05099970925268
"342",2022-03-09 00:11:45,1,303,200,49.6067543466183,5.07820189232222
"343",2022-03-09 00:11:50,1,303,200,48.2405652889793,4.82225542491094
"344",2022-03-09 00:11:55,1,303,200,48.664520054927,5.26842920119103
"345",2022-03-09 00:12:00,1,303,200,47.9518779750684,5.00008245539581
"346",2022-03-09 00:12:05,1,303,200,48.1309088597566,5.20858280999962
"347",2022-03-09 00:12:10,1,303,200,48.1862119354496,5.18118685353684
"348",2022-03-09 00:12:15,1,303,200,47.6460798909516,5.14721685490452
"349",2022-03-09 00:12:20,1,303,200,48.8945670760049,4.84731462132746
"350",2022-03-09 00:12:25,1,303,200,48.9012953499667,5.18483038406145
"351",2022-03-09 00:12:30,1,303,200,48.5285198886032,4.81749858026725
"352",2022-03-09 00:12:35,1,303,200,48.4946154894042,5.20204755888903
"353",2022-03-09 00:12:40,1,303,200,48.4451326448945,4.89190753576143
"354",2022-03-09 00:12:45,1,303,200,47.5967108177178,4.75545106070395
"355",2022-03-09 00:12:50,1,303,200,48.6012001118249,5.59199272854734
"356",2022-03-09 00:12:55,1,303,200,49.3866053511981,5.40380821386954
"357",2022-03-09 00:13:00,1,303,200,47.470453578455,5.13241670517362
"358",2022-03-09 00:13:05,1,303,200,48.3773385742987,5.02753997213332
"359",2022-03-09 00:13:10,1,303,200,47.8782267428976,5.17193852293101
"360",2022-03-09 00:13:15,1,303,200,47.8976500269586,4.9698485963145
"361",2022-03-09 00:13:20,1,303,200,48.7498907355674,5.40505911002737
"362",2022-03-09 00:13:25,1,303,200,48.3153869956256,5.10857745292483
"363",2022-03-09 00:13:30,1,303,200,47.903325810072,4.99220682320184
"364",2022-03-09 00:13:35,1,303,200,48.2421904534688,5.23846236542937
"365",2022-03-09 00:13:40,1,303,200,48.874218582005,5.44775872525107
"366",2022-03-09 00:13:45,1,303,200,48.6381979338483,5.04558770746372
"367",2022-03-09 00:13:50,1,303,200,47.3011460968782,4.92357964630261
